#t p q a dW Et
933.58 0.958201 -1.09384 0.888398 0 1
933.59 0.967062 -1.08422 0.883938 0 1
933.6 0.975879 -1.0745 0.879353 -0 1
933.61 0.984649 -1.0647 0.874643 -0 1
933.62 0.993371 -1.05481 0.869806 0 1
933.63 1.00204 -1.04483 0.86484 -0 1
933.64 1.01067 -1.03477 0.859744 0 1
933.65 1.01924 -1.02462 0.854517 0 1
933.66 1.02776 -1.01438 0.849156 0 1
933.67 1.03622 -1.00406 0.84366 -0 1
933.68 1.04463 -0.99366 0.838029 0 1
933.69 1.05298 -0.983172 0.83226 0 1
933.7 1.06128 -0.972601 0.826353 -0 1
933.71 1.06951 -0.961947 0.820306 -0 1
933.72 1.07768 -0.951211 0.814119 0 1
933.73 1.08579 -0.940393 0.80779 -0 1
933.74 1.09384 -0.929495 0.801318 0 1
933.75 1.10182 -0.918517 0.794702 0 1
933.76 1.10973 -0.907459 0.787942 0 1
933.77 1.11757 -0.896322 0.781036 -0 1
933.78 1.12535 -0.885108 0.773983 0 1
933.79 1.13305 -0.873816 0.766784 0 1
933.8 1.14069 -0.862447 0.759437 -0 1
933.81 1.14824 -0.851002 0.751941 -0 1
933.82 1.15572 -0.839482 0.744297 -0 1
933.83 1.16313 -0.827888 0.736504 -0 1
933.84 1.17045 -0.81622 0.728562 -0 1
933.85 1.1777 -0.804479 0.72047 0 1
933.86 1.18486 -0.792666 0.712227 -0 1
933.87 1.19194 -0.780782 0.703835 -0 1
933.88 1.19894 -0.768828 0.695293 0 1
933.89 1.20585 -0.756804 0.686601 -0 1
933.9 1.21267 -0.744711 0.677759 -0 1
933.91 1.2194 -0.732551 0.668768 -0 1
933.92 1.22604 -0.720323 0.659628 0 1
933.93 1.23259 -0.70803 0.650339 -0 1
933.94 1.23905 -0.695672 0.640901 -0 1
933.95 1.24541 -0.683249 0.631316 -0 1
933.96 1.25168 -0.670764 0.621584 -0 1
933.97 1.25784 -0.658216 0.611707 0 1
933.98 1.26391 -0.645607 0.601684 0 1
933.99 1.26988 -0.632938 0.591516 -0 1
934 1.27574 -0.62021 0.581206 0 1
934.01 1.2815 -0.607424 0.570754 -0 1
934.02 1.28715 -0.59458 0.560161 0 1
934.03 1.2927 -0.581681 0.549429 -0 1
934.04 1.29814 -0.568727 0.53856 0 1
934.05 1.30347 -0.555719 0.527554 0 1
934.06 1.30869 -0.542658 0.516414 -0 1
934.07 1.3138 -0.529545 0.505141 0 1
934.08 1.3188 -0.516382 0.493737 0 1
934.09 1.32368 -0.503169 0.482205 -0 1
934.1 1.32844 -0.489909 0.470545 0 1
934.11 1.33309 -0.476601 0.458762 -0 1
934.12 1.33761 -0.463247 0.446856 -0 1
934.13 1.34202 -0.449849 0.43483 0 1
934.14 1.34631 -0.436407 0.422686 -0 1
934.15 1.35048 -0.422923 0.410428 -0 1
934.16 1.35452 -0.409398 0.398057 -0 1
934.17 1.35844 -0.395833 0.385577 0 1
934.18 1.36223 -0.38223 0.37299 -0 1
934.19 1.3659 -0.368589 0.3603 0 1
934.2 1.36944 -0.354912 0.347508 -0 1
934.21 1.37285 -0.341201 0.334619 0 1
934.22 1.37613 -0.327456 0.321635 -0 1
934.23 1.37928 -0.313679 0.30856 -0 1
934.24 1.3823 -0.299871 0.295397 -0 1
934.25 1.38519 -0.286033 0.282149 -0 1
934.26 1.38794 -0.272168 0.26882 -0 1
934.27 1.39056 -0.258275 0.255413 0 1
934.28 1.39305 -0.244357 0.241932 0 1
934.29 1.3954 -0.230414 0.228381 0 1
934.3 1.39762 -0.216449 0.214763 0 1
934.31 1.3997 -0.202462 0.201082 -0 1
934.32 1.40164 -0.188456 0.187342 -0 1
934.33 1.40344 -0.17443 0.173547 0 1
934.34 1.40511 -0.160387 0.159701 0 1
934.35 1.40664 -0.146328 0.145807 -0 1
934.36 1.40802 -0.132255 0.13187 -0 1
934.37 1.40927 -0.118168 0.117894 0 1
934.38 1.41038 -0.10407 0.103882 -0 1
934.39 1.41135 -0.0899612 0.0898399 0 1
934.4 1.41218 -0.0758435 0.0757708 0 1
934.41 1.41287 -0.0617181 0.0616789 0 1
934.42 1.41341 -0.0475866 0.0475686 -0 1
934.43 1.41382 -0.0334503 0.0334441 -0 1
934.44 1.41408 -0.0193107 0.0193095 0 1
934.45 1.4142 -0.00516915 0.00516913 -0 1
934.46 1.41419 0.00897291 -0.00897279 0 1
934.47 1.41402 0.0231141 -0.023112 0 1
934.48 1.41372 0.0372529 -0.0372443 -0 1
934.49 1.41328 0.0513881 -0.0513655 0 1
934.5 1.4127 0.0655181 -0.0654712 0 1
934.51 1.41197 0.0796415 -0.0795574 -0 1
934.52 1.4111 0.093757 -0.0936197 0 1
934.53 1.4101 0.107863 -0.107654 0 1
934.54 1.40895 0.121959 -0.121656 -0 1
934.55 1.40767 0.136042 -0.135622 0 1
934.56 1.40624 0.150111 -0.149548 -0 1
934.57 1.40467 0.164166 -0.16343 0 1
934.58 1.40297 0.178204 -0.177263 0 1
934.59 1.40113 0.192225 -0.191043 -0 1
934.6 1.39915 0.206227 -0.204768 -0 1
934.61 1.39703 0.220208 -0.218432 0 1
934.62 1.39478 0.234167 -0.232033 0 1
934.63 1.39239 0.248103 -0.245565 0 1
934.64 1.38987 0.262014 -0.259027 -0 1
934.65 1.38721 0.2759 -0.272413 -0 1
934.66 1.38442 0.289758 -0.28572 0 1
934.67 1.3815 0.303588 -0.298946 0 1
934.68 1.37844 0.317388 -0.312086 -0 1
934.69 1.37526 0.331156 -0.325137 -0 1
934.7 1.37194 0.344892 -0.338095 -0 1
934.71 1.3685 0.358595 -0.350959 0 1
934.72 1.36492 0.372262 -0.363723 -0 1
934.73 1.36122 0.385893 -0.376386 0 1
934.74 1.3574 0.399486 -0.388945 0 1
934.75 1.35344 0.41304 -0.401396 0 1
934.76 1.34937 0.426554 -0.413736 -0 1
934.77 1.34517 0.440027 -0.425964 -0 1
934.78 1.34085 0.453457 -0.438076 -0 1
934.79 1.33641 0.466844 -0.45007 -0 1
934.8 1.33185 0.480185 -0.461943 0 1
934.81 1.32717 0.49348 -0.473694 -0 1
934.82 1.32237 0.506728 -0.485319 -0 1
934.83 1.31746 0.519927 -0.496817 -0 1
934.84 1.31244 0.533077 -0.508186 0 1
934.85 1.3073 0.546176 -0.519423 -0 1
934.86 1.30205 0.559223 -0.530527 -0 1
934.87 1.29669 0.572216 -0.541497 0 1
934.88 1.29122 0.585156 -0.552329 0 1
934.89 1.28564 0.59804 -0.563024 0 1
934.9 1.27996 0.610869 -0.573579 0 1
934.91 1.27417 0.623639 -0.583993 -0 1
934.92 1.26828 0.636352 -0.594265 -0 1
934.93 1.26229 0.649005 -0.604394 0 1
934.94 1.25619 0.661597 -0.614378 0 1
934.95 1.25 0.674128 -0.624216 0 1
934.96 1.24371 0.686597 -0.633909 -0 1
934.97 1.23732 0.699002 -0.643454 -0 1
934.98 1.23084 0.711343 -0.652852 -0 1
934.99 1.22427 0.723619 -0.662101 -0 1
935 1.2176 0.735828 -0.671201 -0 1
935.01 1.21084 0.74797 -0.680152 0 1
935.02 1.204 0.760045 -0.688954 -0 1
935.03 1.19706 0.77205 -0.697605 -0 1
935.04 1.19005 0.783986 -0.706107 -0 1
935.05 1.18294 0.795851 -0.714459 0 1
935.06 1.17576 0.807644 -0.722661 0 1
935.07 1.16849 0.819366 -0.730713 -0 1
935.08 1.16114 0.831014 -0.738615 0 1
935.09 1.15372 0.842588 -0.746368 0 1
935.1 1.14622 0.854088 -0.753972 0 1
935.11 1.13864 0.865512 -0.761427 -0 1
935.12 1.13099 0.87686 -0.768735 -0 1
935.13 1.12327 0.888132 -0.775894 0 1
935.14 1.11547 0.899325 -0.782907 0 1
935.15 1.10761 0.910441 -0.789774 -0 1
935.16 1.09968 0.921477 -0.796496 0 1
935.17 1.09168 0.932434 -0.803073 0 1
935.18 1.08362 0.943311 -0.809506 0 1
935.19 1.07549 0.954106 -0.815797 0 1
935.2 1.0673 0.96482 -0.821947 -0 1
935.21 1.05905 0.975452 -0.827956 -0 1
935.22 1.05074 0.986001 -0.833825 0 1
935.23 1.04237 0.996467 -0.839557 -0 1
935.24 1.03395 1.00685 -0.845151 -0 1
935.25 1.02547 1.01715 -0.850611 -0 1
935.26 1.01694 1.02736 -0.855936 0 1
935.27 1.00835 1.03748 -0.861128 -0 1
935.28 0.999717 1.04752 -0.866189 0 1
935.29 0.99103 1.05748 -0.87112 -0 1
935.3 0.982295 1.06735 -0.875923 -0 1
935.31 0.973512 1.07712 -0.880599 -0 1
935.32 0.964683 1.08682 -0.885149 -0 1
935.33 0.95581 1.09642 -0.889577 0 1
935.34 0.946892 1.10593 -0.893882 0 1
935.35 0.937932 1.11536 -0.898067 -0 1
935.36 0.928931 1.12469 -0.902134 0 1
935.37 0.91989 1.13393 -0.906084 -0 1
935.38 0.91081 1.14309 -0.909918 -0 1
935.39 0.901692 1.15215 -0.91364 -0 1
935.4 0.892538 1.16112 -0.91725 -0 1
935.41 0.883347 1.17 -0.920751 -0 1
935.42 0.874123 1.17879 -0.924144 0 1
935.43 0.864865 1.18748 -0.927431 -0 1
935.44 0.855575 1.19609 -0.930613 0 1
935.45 0.846253 1.20459 -0.933694 -0 1
935.46 0.836901 1.21301 -0.936674 -0 1
935.47 0.82752 1.22133 -0.939556 0 1
935.48 0.81811 1.22956 -0.942342 0 1
935.49 0.808673 1.23769 -0.945033 0 1
935.5 0.79921 1.24573 -0.947631 0 1
935.51 0.789721 1.25368 -0.950138 -0 1
935.52 0.780207 1.26153 -0.952557 -0 1
935.53 0.77067 1.26928 -0.954888 -0 1
935.54 0.76111 1.27694 -0.957134 -0 1
935.55 0.751528 1.2845 -0.959298 0 1
935.56 0.741924 1.29197 -0.96138 -0 1
935.57 0.7323 1.29934 -0.963382 -0 1
935.58 0.722657 1.30662 -0.965307 -0 1
935.59 0.712995 1.3138 -0.967157 0 1
935.6 0.703314 1.32088 -0.968933 0 1
935.61 0.693616 1.32786 -0.970636 -0 1
935.62 0.683902 1.33475 -0.97227 0 1
935.63 0.674171 1.34154 -0.973836 -0 1
935.64 0.664425 1.34823 -0.975335 -0 1
935.65 0.654664 1.35483 -0.97677 0 1
935.66 0.64489 1.36133 -0.978141 0 1
935.67 0.635102 1.36773 -0.979452 0 1
935.68 0.625301 1.37403 -0.980704 0 1
935.69 0.615488 1.38023 -0.981898 -0 1
935.7 0.605663 1.38634 -0.983036 -0 1
935.71 0.595827 1.39235 -0.98412 0 1
935.72 0.585981 1.39825 -0.985152 0 1
935.73 0.576125 1.40407 -0.986133 0 1
935.74 0.566259 1.40978 -0.987064 0 1
935.75 0.556383 1.41539 -0.987949 0 1
935.76 0.5465 1.4209 -0.988787 0 1
935.77 0.536608 1.42632 -0.989582 -0 1
935.78 0.526708 1.43164 -0.990333 -0 1
935.79 0.516801 1.43685 -0.991043 -0 1
935.8 0.506887 1.44197 -0.991714 0 1
935.81 0.496967 1.44699 -0.992346 -0 1
935.82 0.487041 1.45191 -0.992942 0 1
935.83 0.477108 1.45673 -0.993502 0 1
935.84 0.467171 1.46145 -0.994028 0 1
935.85 0.457228 1.46608 -0.994522 0 1
935.86 0.44728 1.4706 -0.994984 -0 1
935.87 0.437328 1.47502 -0.995417 -0 1
935.88 0.427372 1.47935 -0.995821 -0 1
935.89 0.417412 1.48357 -0.996198 0 1
935.9 0.407448 1.48769 -0.996549 0 1
935.91 0.397481 1.49172 -0.996875 0 1
935.92 0.387511 1.49564 -0.997177 0 1
935.93 0.377538 1.49947 -0.997457 -0 1
935.94 0.367562 1.50319 -0.997716 -0 1
935.95 0.357583 1.50682 -0.997954 0 1
935.96 0.347603 1.51035 -0.998173 -0 1
935.97 0.33762 1.51377 -0.998375 0 1
935.98 0.327635 1.5171 -0.998559 0 1
935.99 0.317649 1.52032 -0.998727 0 1
936 0.307661 1.52345 -0.998879 0 1
936.01 0.297671 1.52648 -0.999018 -0 1
936.02 0.287681 1.5294 -0.999143 -0 1
936.03 0.277689 1.53223 -0.999256 0 1
936.04 0.267695 1.53496 -0.999358 -0 1
936.05 0.257701 1.53759 -0.999449 -0 1
936.06 0.247707 1.54011 -0.999529 -0 1
936.07 0.237711 1.54254 -0.999601 0 1
936.08 0.227715 1.54487 -0.999664 -0 1
936.09 0.217718 1.54709 -0.999719 0 1
936.1 0.20772 1.54922 -0.999767 -0 1
936.11 0.197722 1.55125 -0.999809 -0 1
936.12 0.187724 1.55318 -0.999845 -0 1
936.13 0.177725 1.555 -0.999875 0 1
936.14 0.167727 1.55673 -0.999901 -0 1
936.15 0.157727 1.55836 -0.999923 -0 1
936.16 0.147728 1.55988 -0.99994 -0 1
936.17 0.137729 1.56131 -0.999955 -0 1
936.18 0.127729 1.56264 -0.999967 0 1
936.19 0.117729 1.56387 -0.999976 0 1
936.2 0.10773 1.56499 -0.999983 0 1
936.21 0.0977296 1.56602 -0.999989 -0 1
936.22 0.0877297 1.56695 -0.999993 -0 1
936.23 0.0777298 1.56778 -0.999995 0 1
936.24 0.0677298 1.5685 -0.999997 0 1
936.25 0.0577298 1.56913 -0.999999 -0 1
936.26 0.0477299 1.56966 -0.999999 0 1
936.27 0.0377299 1.57008 -1 0 1
936.28 0.0277299 1.57041 -1 -0 1
936.29 0.0177299 1.57064 -1 0 1
936.3 0.00772986 1.57077 -1 -0 1
936.31 -0.00227014 1.57079 -1 0 1
936.32 -0.0122701 1.57072 -1 0 1
936.33 -0.0222701 1.57055 -1 0 1
936.34 -0.0322701 1.57028 -1 0 1
936.35 -0.0422701 1.5699 -1 -0 1
936.36 -0.0522701 1.56943 -0.999999 -0 1
936.37 -0.0622701 1.56886 -0.999998 0 1
936.38 -0.0722701 1.56819 -0.999997 0 1
936.39 -0.08227 1.56741 -0.999994 0 1
936.4 -0.09227 1.56654 -0.999991 0 1
936.41 -0.10227 1.56557 -0.999986 0 1
936.42 -0.11227 1.56449 -0.99998 -0 1
936.43 -0.122269 1.56332 -0.999972 -0 1
936.44 -0.132269 1.56205 -0.999962 -0 1
936.45 -0.142269 1.56068 -0.999949 -0 1
936.46 -0.152268 1.5592 -0.999933 -0 1
936.47 -0.162267 1.55763 -0.999913 -0 1
936.48 -0.172266 1.55596 -0.99989 0 1
936.49 -0.182265 1.55419 -0.999862 0 1
936.5 -0.192264 1.55231 -0.999829 0 1
936.51 -0.202262 1.55034 -0.999791 0 1
936.52 -0.212259 1.54827 -0.999746 0 1
936.53 -0.222257 1.5461 -0.999695 0 1
936.54 -0.232253 1.54382 -0.999636 -0 1
936.55 -0.242249 1.54145 -0.999569 0 1
936.56 -0.252245 1.53898 -0.999494 -0 1
936.57 -0.262239 1.53641 -0.999409 0 1
936.58 -0.272233 1.53373 -0.999313 -0 1
936.59 -0.282225 1.53096 -0.999207 -0 1
936.6 -0.292217 1.52809 -0.999088 0 1
936.61 -0.302207 1.52512 -0.998957 0 1
936.62 -0.312196 1.52204 -0.998812 -0 1
936.63 -0.322183 1.51887 -0.998652 0 1
936.64 -0.332169 1.5156 -0.998477 0 1
936.65 -0.342153 1.51223 -0.998285 0 1
936.66 -0.352135 1.50876 -0.998076 -0 1
936.67 -0.362114 1.50519 -0.997848 0 1
936.68 -0.372091 1.50152 -0.997601 -0 1
936.69 -0.382066 1.49774 -0.997333 0 1
936.7 -0.392038 1.49387 -0.997043 -0 1
936.71 -0.402007 1.4899 -0.99673 -0 1
936.72 -0.411973 1.48583 -0.996393 0 1
936.73 -0.421935 1.48166 -0.99603 0 1
936.74 -0.431893 1.47739 -0.995641 0 1
936.75 -0.441847 1.47303 -0.995224 -0 1
936.76 -0.451797 1.46856 -0.994778 0 1
936.77 -0.461743 1.46399 -0.994302 -0 1
936.78 -0.471683 1.45932 -0.993793 0 1
936.79 -0.481619 1.45456 -0.993252 -0 1
936.8 -0.491548 1.44969 -0.992676 -0 1
936.81 -0.501472 1.44473 -0.992064 -0 1
936.82 -0.511389 1.43966 -0.991414 -0 1
936.83 -0.5213 1.4345 -0.990726 -0 1
936.84 -0.531204 1.42924 -0.989997 0 1
936.85 -0.5411 1.42387 -0.989226 -0 1
936.86 -0.550988 1.41841 -0.988412 -0 1
936.87 -0.560868 1.41285 -0.987553 -0 1
936.88 -0.570739 1.4072 -0.986647 0 1
936.89 -0.580601 1.40144 -0.985693 0 1
936.9 -0.590453 1.39558 -0.98469 0 1
936.91 -0.600294 1.38963 -0.983634 0 1
936.92 -0.610125 1.38358 -0.982526 -0 1
936.93 -0.619945 1.37743 -0.981363 -0 1
936.94 -0.629752 1.37118 -0.980143 0 1
936.95 -0.639547 1.36483 -0.978864 0 1
936.96 -0.649329 1.35839 -0.977526 -0 1
936.97 -0.659098 1.35185 -0.976126 0 1
936.98 -0.668852 1.34521 -0.974662 -0 1
936.99 -0.678591 1.33847 -0.973133 0 1
937 -0.688314 1.33163 -0.971537 -0 1
937.01 -0.698021 1.3247 -0.969872 0 1
937.02 -0.707711 1.31767 -0.968135 -0 1
937.03 -0.717384 1.31055 -0.966326 -0 1
937.04 -0.727038 1.30333 -0.964443 0 1
937.05 -0.736672 1.29601 -0.962483 -0 1
937.06 -0.746287 1.28859 -0.960444 0 1
937.07 -0.755881 1.28108 -0.958326 0 1
937.08 -0.765453 1.27348 -0.956125 0 1
937.09 -0.775003 1.26577 -0.95384 0 1
937.1 -0.78453 1.25798 -0.951469 0 1
937.11 -0.794032 1.25008 -0.949011 -0 1
937.12 -0.80351 1.2421 -0.946462 -0 1
937.13 -0.812961 1.23401 -0.943823 -0 1
937.14 -0.822386 1.22584 -0.941089 -0 1
937.15 -0.831783 1.21757 -0.93826 -0 1
937.16 -0.841151 1.2092 -0.935334 0 1
937.17 -0.850489 1.20074 -0.932308 0 1
937.18 -0.859797 1.19219 -0.929181 0 1
937.19 -0.869072 1.18355 -0.925951 -0 1
937.2 -0.878315 1.17481 -0.922616 0 1
937.21 -0.887524 1.16598 -0.919175 -0 1
937.22 -0.896698 1.15706 -0.915625 0 1
937.23 -0.905836 1.14805 -0.911964 0 1
937.24 -0.914937 1.13894 -0.908191 0 1
937.25 -0.924 1.12975 -0.904305 -0 1
937.26 -0.933023 1.12046 -0.900302 -0 1
937.27 -0.942006 1.11109 -0.896182 0 1
937.28 -0.950946 1.10162 -0.891942 -0 1
937.29 -0.959844 1.09207 -0.887582 0 1
937.3 -0.968697 1.08243 -0.883099 -0 1
937.31 -0.977506 1.0727 -0.878491 -0 1
937.32 -0.986267 1.06288 -0.873758 0 1
937.33 -0.99498 1.05297 -0.868897 -0 1
937.34 -1.00364 1.04298 -0.863907 0 1
937.35 -1.01226 1.0329 -0.858787 -0 1
937.36 -1.02082 1.02273 -0.853535 0 1
937.37 -1.02933 1.01248 -0.848149 0 1
937.38 -1.03778 1.00215 -0.842628 0 1
937.39 -1.04618 0.991725 -0.836971 -0 1
937.4 -1.05452 0.981222 -0.831177 0 1
937.41 -1.0628 0.970635 -0.825245 0 1
937.42 -1.07103 0.959966 -0.819172 -0 1
937.43 -1.07919 0.949215 -0.812959 0 1
937.44 -1.08728 0.938383 -0.806603 0 1
937.45 -1.09532 0.927469 -0.800105 -0 1
937.46 -1.10329 0.916476 -0.793462 -0 1
937.47 -1.11119 0.905404 -0.786675 0 1
937.48 -1.11902 0.894253 -0.779742 0 1
937.49 -1.12678 0.883024 -0.772662 0 1
937.5 -1.13447 0.871718 -0.765435 0 1
937.51 -1.14209 0.860335 -0.758061 0 1
937.52 -1.14963 0.848876 -0.750538 0 1
937.53 -1.1571 0.837342 -0.742867 -0 1
937.54 -1.16449 0.825734 -0.735046 0 1
937.55 -1.1718 0.814053 -0.727076 0 1
937.56 -1.17903 0.802298 -0.718956 -0 1
937.57 -1.18618 0.790472 -0.710686 -0 1
937.58 -1.19324 0.778575 -0.702266 -0 1
937.59 -1.20022 0.766608 -0.693696 -0 1
937.6 -1.20712 0.754571 -0.684976 0 1
937.61 -1.21392 0.742466 -0.676107 0 1
937.62 -1.22064 0.730293 -0.667088 0 1
937.63 -1.22726 0.718053 -0.65792 -0 1
937.64 -1.2338 0.705748 -0.648603 0 1
937.65 -1.24024 0.693378 -0.639139 0 1
937.66 -1.24658 0.680944 -0.629526 0 1
937.67 -1.25283 0.668446 -0.619767 0 1
937.68 -1.25897 0.655887 -0.609863 -0 1
937.69 -1.26502 0.643267 -0.599813 -0 1
937.7 -1.27097 0.630587 -0.589619 0 1
937.71 -1.27681 0.617848 -0.579283 0 1
937.72 -1.28255 0.605051 -0.568804 0 1
937.73 -1.28819 0.592197 -0.558186 -0 1
937.74 -1.29372 0.579288 -0.547428 0 1
937.75 -1.29914 0.566323 -0.536533 0 1
937.76 -1.30445 0.553305 -0.525502 -0 1
937.77 -1.30965 0.540235 -0.514337 0 1
937.78 -1.31473 0.527113 -0.50304 0 1
937.79 -1.31971 0.513941 -0.491613 -0 1
937.8 -1.32457 0.500719 -0.480056 0 1
937.81 -1.32931 0.48745 -0.468374 0 1
937.82 -1.33393 0.474133 -0.456568 -0 1
937.83 -1.33844 0.460771 -0.444639 -0 1
937.84 -1.34283 0.447365 -0.432591 0 1
937.85 -1.34709 0.433915 -0.420426 0 1
937.86 -1.35123 0.420424 -0.408147 -0 1
937.87 -1.35525 0.406891 -0.395756 -0 1
937.88 -1.35915 0.393319 -0.383256 0 1
937.89 -1.36292 0.379708 -0.37065 0 1
937.9 -1.36656 0.366061 -0.35794 0 1
937.91 -1.37008 0.352378 -0.34513 0 1
937.92 -1.37346 0.33866 -0.332223 0 1
937.93 -1.37672 0.324909 -0.319222 -0 1
937.94 -1.37985 0.311126 -0.306131 0 1
937.95 -1.38284 0.297312 -0.292951 -0 1
937.96 -1.38571 0.283469 -0.279688 -0 1
937.97 -1.38844 0.269599 -0.266345 -0 1
937.98 -1.39103 0.255701 -0.252924 -0 1
937.99 -1.39349 0.241778 -0.23943 -0 1
938 -1.39582 0.227832 -0.225866 0 1
938.01 -1.39801 0.213862 -0.212236 0 1
938.02 -1.40007 0.199872 -0.198544 -0 1
938.03 -1.40198 0.185862 -0.184793 0 1
938.04 -1.40376 0.171833 -0.170988 0 1
938.05 -1.4054 0.157787 -0.157133 0 1
938.06 -1.4069 0.143725 -0.143231 0 1
938.07 -1.40827 0.129649 -0.129286 0 1
938.08 -1.40949 0.11556 -0.115303 -0 1
938.09 -1.41057 0.10146 -0.101286 -0 1
938.1 -1.41152 0.0873493 -0.0872382 0 1
938.11 -1.41232 0.07323 -0.0731646 0 1
938.12 -1.41298 0.0591034 -0.059069 0 1
938.13 -1.4135 0.0449709 -0.0449557 -0 1
938.14 -1.41388 0.0308339 -0.030829 -0 1
938.15 -1.41412 0.0166938 -0.016693 -0 1
938.16 -1.41421 0.00255206 -0.00255205 0 1
938.17 -1.41417 -0.01159 0.0115897 0 1
938.18 -1.41398 -0.0257308 0.025728 -0 1
938.19 -1.41365 -0.0398691 0.0398585 -0 1
938.2 -1.41318 -0.0540034 0.0539771 0 1
938.21 -1.41257 -0.0681323 0.0680796 0 1
938.22 -1.41182 -0.0822543 0.0821616 -0 1
938.23 -1.41093 -0.0963682 0.0962191 0 1
938.24 -1.4099 -0.110472 0.110248 -0 1
938.25 -1.40872 -0.124566 0.124244 0 1
938.26 -1.40741 -0.138646 0.138203 -0 1
938.27 -1.40596 -0.152713 0.152121 -0 1
938.28 -1.40437 -0.166765 0.165993 -0 1
938.29 -1.40264 -0.1808 0.179817 0 1
938.3 -1.40077 -0.194818 0.193588 0 1
938.31 -1.39877 -0.208815 0.207301 0 1
938.32 -1.39663 -0.222792 0.220954 -0 1
938.33 -1.39435 -0.236748 0.234542 0 1
938.34 -1.39194 -0.250679 0.248062 -0 1
938.35 -1.38939 -0.264586 0.261509 -0 1
938.36 -1.38671 -0.278466 0.274881 -0 1
938.37 -1.38389 -0.292319 0.288174 0 1
938.38 -1.38094 -0.306144 0.301384 0 1
938.39 -1.37786 -0.319938 0.314508 0 1
938.4 -1.37465 -0.333701 0.327542 -0 1
938.41 -1.37131 -0.347431 0.340483 0 1
938.42 -1.36784 -0.361126 0.353328 0 1
938.43 -1.36425 -0.374787 0.366074 0 1
938.44 -1.36052 -0.388411 0.378718 -0 1
938.45 -1.35667 -0.401997 0.391257 -0 1
938.46 -1.3527 -0.415544 0.403688 -0 1
938.47 -1.3486 -0.429051 0.416008 -0 1
938.48 -1.34438 -0.442516 0.428214 -0 1
938.49 -1.34004 -0.455938 0.440305 -0 1
938.5 -1.33557 -0.469316 0.452276 -0 1
938.51 -1.33099 -0.482649 0.464127 -0 1
938.52 -1.32629 -0.495935 0.475855 0 1
938.53 -1.32147 -0.509174 0.487457 0 1
938.54 -1.31654 -0.522365 0.498931 0 1
938.55 -1.3115 -0.535505 0.510275 -0 1
938.56 -1.30634 -0.548594 0.521488 0 1
938.57 -1.30107 -0.561631 0.532568 -0 1
938.58 -1.29569 -0.574615 0.543512 -0 1
938.59 -1.2902 -0.587545 0.554319 0 1
938.6 -1.2846 -0.600419 0.564988 0 1
938.61 -1.2789 -0.613236 0.575517 0 1
938.62 -1.27309 -0.625996 0.585905 -0 1
938.63 -1.26718 -0.638698 0.59615 -0 1
938.64 -1.26117 -0.65134 0.606252 0 1
938.65 -1.25506 -0.663921 0.616209 -0 1
938.66 -1.24884 -0.67644 0.626021 -0 1
938.67 -1.24254 -0.688897 0.635686 -0 1
938.68 -1.23613 -0.701291 0.645204 0 1
938.69 -1.22963 -0.71362 0.654574 0 1
938.7 -1.22304 -0.725883 0.663796 -0 1
938.71 -1.21636 -0.73808 0.672869 0 1
938.72 -1.20958 -0.75021 0.681792 0 1
938.73 -1.20272 -0.762271 0.690566 -0 1
938.74 -1.19577 -0.774264 0.69919 0 1
938.75 -1.18874 -0.786187 0.707664 -0 1
938.76 -1.18162 -0.798039 0.715988 -0 1
938.77 -1.17442 -0.809819 0.724162 -0 1
938.78 -1.16714 -0.821527 0.732186 0 1
938.79 -1.15978 -0.833161 0.740061 -0 1
938.8 -1.15234 -0.844722 0.747786 0 1
938.81 -1.14482 -0.856208 0.755363 0 1
938.82 -1.13723 -0.867618 0.762791 -0 1
938.83 -1.12957 -0.878952 0.770071 -0 1
938.84 -1.12183 -0.890209 0.777203 -0 1
938.85 -1.11402 -0.901388 0.784189 -0 1
938.86 -1.10615 -0.912489 0.791029 -0 1
938.87 -1.0982 -0.923511 0.797724 0 1
938.88 -1.09019 -0.934453 0.804274 -0 1
938.89 -1.08212 -0.945315 0.810681 -0 1
938.9 -1.07398 -0.956095 0.816946 0 1
938.91 -1.06578 -0.966794 0.823069 0 1
938.92 -1.05752 -0.977411 0.829052 0 1
938.93 -1.0492 -0.987944 0.834896 -0 1
938.94 -1.04082 -0.998394 0.840602 0 1
938.95 -1.03239 -1.00876 0.846172 -0 1
938.96 -1.0239 -1.01904 0.851606 -0 1
938.97 -1.01535 -1.02924 0.856907 0 1
938.98 -1.00676 -1.03935 0.862074 0 1
938.99 -0.998113 -1.04937 0.867111 0 1
939 -0.989417 -1.05931 0.872018 0 1
939.01 -0.980673 -1.06916 0.876798 0 1
939.02 -0.971882 -1.07892 0.88145 -0 1
939.03 -0.963045 -1.0886 0.885978 0 1
939.04 -0.954163 -1.09818 0.890383 -0 1
939.05 -0.945237 -1.10768 0.894666 -0 1
939.06 -0.93627 -1.11709 0.898829 0 1
939.07 -0.927261 -1.12641 0.902873 0 1
939.08 -0.918213 -1.13563 0.906802 -0 1
939.09 -0.909125 -1.14477 0.910616 0 1
939.1 -0.900001 -1.15382 0.914316 0 1
939.11 -0.890839 -1.16277 0.917906 -0 1
939.12 -0.881643 -1.17163 0.921387 -0 1
939.13 -0.872412 -1.1804 0.92476 0 1
939.14 -0.863148 -1.18908 0.928027 0 1
939.15 -0.853852 -1.19767 0.931191 -0 1
