#t p q a dW
777.26 -0.936203 -19.2041 0 0.0452979
777.27 -0.865893 -19.2132 0 0.00304745
777.28 -0.73822 -19.2214 0 -0.000469313
777.29 -0.66348 -19.2283 0 0.00714345
777.3 -0.615177 -19.2349 0 -0.00306824
777.31 -0.735111 -19.2415 0 0.0427526
777.32 -0.715398 -19.248 0 -0.0411621
777.33 -0.679795 -19.2549 0 0.0366193
777.34 -0.685312 -19.2613 0 -0.0168068
777.35 -0.675531 -19.2682 0 -0.00290174
777.36 -0.664863 -19.2747 0 0.0128166
777.37 -0.555087 -19.2808 0 -0.018463
777.38 -0.574805 -19.2865 0 -0.00420625
777.39 -0.601969 -19.2924 0 0.0284564
777.4 -0.635253 -19.2984 0 0.00704473
777.41 -0.664252 -19.3047 0 -0.0038122
777.42 -0.772312 -19.3117 0 0.0373388
777.43 -0.534119 -19.3183 0 0.0200751
777.44 -0.538287 -19.3234 0 -0.0227923
777.45 -0.583214 -19.3291 0 0.0139766
777.46 -0.572715 -19.3349 0 -0.00738871
777.47 -0.638883 -19.3407 0 -0.010358
777.48 -0.631236 -19.3469 0 2.52028e-05
777.49 -0.503105 -19.3526 0 -0.0152372
777.5 -0.508933 -19.3579 0 -0.0191042
777.51 -0.515452 -19.363 0 0.00870588
777.52 -0.457515 -19.3676 0 0.0204311
777.53 -0.331532 -19.3717 0 -0.0459722
777.54 -0.452831 -19.3759 0 -0.00313408
777.55 -0.431044 -19.3805 0 -0.00447354
777.56 -0.344282 -19.3847 0 0.0326361
777.57 -0.344348 -19.3877 0 0.0238736
777.58 -0.317357 -19.3909 0 0.00537919
777.59 -0.19107 -19.3936 0 0.0230856
777.6 -0.138995 -19.3955 0 0.00120624
777.61 -0.132961 -19.3968 0 -0.0398346
777.62 -0.177637 -19.3983 0 0.0151763
777.63 -0.0458592 -19.3997 0 0.0397779
777.64 0.02529 -19.3997 0 -0.00636358
777.65 -0.14388 -19.4004 0 -0.0176549
777.66 -0.0600342 -19.4013 0 0.00542378
777.67 -0.0344896 -19.4017 0 0.0250159
777.68 -0.0135074 -19.402 0 0.0615527
777.69 0.010043 -19.4017 0 -0.0452386
777.7 -0.0459917 -19.4022 0 -0.00688891
777.71 -0.073867 -19.4026 0 -0.022973
777.72 -0.134289 -19.4038 0 0.0470783
777.73 -0.123628 -19.4048 0 -0.00958562
777.74 -0.114022 -19.4059 0 0.0198965
777.75 -0.225672 -19.4074 0 -0.00231599
777.76 -0.192479 -19.409 0 0.0743684
777.77 -0.0709666 -19.4101 0 0.0164992
777.78 0.0152661 -19.4102 0 0.0293268
777.79 0.0599875 -19.4099 0 -0.010581
777.8 0.218794 -19.4086 0 0.0113698
777.81 0.171205 -19.407 0 0.0211911
777.82 0.311593 -19.4046 0 0.0496557
777.83 0.484612 -19.4009 0 0.0239251
777.84 0.535547 -19.3957 0 0.00653059
777.85 0.651184 -19.39 0 0.000364888
777.86 0.588852 -19.3839 0 -0.0302077
777.87 0.530452 -19.3783 0 -0.0168721
777.88 0.490381 -19.3733 0 0.00825534
777.89 0.653586 -19.3678 0 0.0415346
777.9 0.674673 -19.3608 0 -0.0311608
777.91 0.580705 -19.3546 0 0.00784601
777.92 0.438301 -19.3492 0 -0.0167782
777.93 0.474303 -19.3447 0 -0.00110846
777.94 0.401946 -19.3404 0 -0.0256191
777.95 0.333314 -19.3369 0 0.0179932
777.96 0.333482 -19.3335 0 -0.0372381
777.97 0.414737 -19.3298 0 -0.0223068
777.98 0.360104 -19.3259 0 -0.0412549
777.99 0.313612 -19.3223 0 -0.0406914
778 0.306614 -19.3194 0 -0.0113535
778.01 0.389929 -19.3164 0 -0.00741521
778.02 0.399935 -19.3124 0 0.00327947
778.03 0.348897 -19.3085 0 -0.0220663
778.04 0.377964 -19.3047 0 -0.00168119
778.05 0.217328 -19.3015 0 0.0121739
778.06 0.193621 -19.2995 0 -0.00277963
778.07 0.267077 -19.2973 0 0.0503732
778.08 0.443789 -19.2939 0 0.0147069
778.09 0.536746 -19.2893 0 0.00185511
778.1 0.559041 -19.284 0 -0.0185405
778.11 0.488556 -19.2792 0 -0.0311975
778.12 0.536326 -19.2746 0 -0.0236856
778.13 0.446884 -19.2698 0 -0.0397148
778.14 0.494691 -19.2651 0 0.00257169
778.15 0.568817 -19.2601 0 -0.0318122
778.16 0.572565 -19.2546 0 -0.00321762
778.17 0.575473 -19.2491 0 0.010044
778.18 0.52717 -19.2434 0 0.0260183
778.19 0.627509 -19.2376 0 0.00335578
778.2 0.609588 -19.231 0 0.0215165
778.21 0.677897 -19.2241 0 0.0182018
778.22 0.549492 -19.2181 0 0.0214665
778.23 0.561583 -19.2125 0 -0.0218089
778.24 0.408362 -19.2075 0 -0.00556327
778.25 0.440125 -19.2035 0 0.0228992
778.26 0.537686 -19.1988 0 0.0297121
778.27 0.673388 -19.1929 0 -0.0437032
778.28 0.673402 -19.1866 0 0.0192707
778.29 0.694633 -19.1802 0 0.0210387
778.3 0.592671 -19.1738 0 0.0180646
778.31 0.617895 -19.1676 0 0.0111213
778.32 0.607542 -19.1617 0 0.0370297
778.33 0.497642 -19.1559 0 0.0181659
778.34 0.280486 -19.1519 0 -0.0076383
778.35 0.371858 -19.1488 0 -0.0136122
778.36 0.350115 -19.1452 0 0.000223337
778.37 0.385748 -19.1416 0 0.0170332
778.38 0.669945 -19.1364 0 -0.00338379
778.39 0.686858 -19.1296 0 -0.006871
778.4 0.636838 -19.1227 0 0.0500146
778.41 0.640708 -19.1161 0 0.0375943
778.42 0.730818 -19.1088 0 0.0216829
778.43 0.659432 -19.1012 0 -0.000720226
778.44 0.900969 -19.0938 0 0.0376538
778.45 0.900495 -19.0847 0 0.0551595
778.46 0.846276 -19.076 0 -0.0109067
778.47 0.851162 -19.0676 0 0.00913283
778.48 0.805369 -19.059 0 0.0507263
778.49 0.776725 -19.0509 0 -0.0458937
778.5 0.817233 -19.043 0 0.00181401
778.51 0.695905 -19.0354 0 0.00970638
778.52 0.645484 -19.0283 0 0.0132489
778.53 0.680137 -19.0216 0 0.00444063
778.54 0.769186 -19.0146 0 0.0474587
778.55 0.761536 -19.0064 0 -0.0644224
778.56 0.686864 -18.9994 0 -0.055556
778.57 0.653037 -18.9932 0 0.00220109
778.58 0.788693 -18.9859 0 -0.00119593
778.59 0.614666 -18.9788 0 0.0296214
778.6 0.632384 -18.9725 0 -0.0297274
778.61 0.644331 -18.9662 0 0.0154588
778.62 0.851612 -18.959 0 0.00347944
778.63 0.887237 -18.9503 0 -0.0209275
778.64 1.18851 -18.9401 0 0.022163
778.65 1.12237 -18.9285 0 -0.0128334
778.66 1.09847 -18.917 0 -0.0173249
778.67 1.22273 -18.9058 0 -0.00989551
778.68 1.37562 -18.8932 0 0.035148
778.69 1.33403 -18.879 0 0.0225573
778.7 1.19454 -18.8661 0 -0.0274432
778.71 1.20482 -18.8543 0 0.0311664
778.72 1.26549 -18.8418 0 -0.0206613
778.73 1.30593 -18.8294 0 0.0147076
778.74 1.29672 -18.8161 0 -0.033653
778.75 1.28747 -18.8035 0 -0.0419735
778.76 1.24294 -18.7911 0 -0.014875
778.77 1.09597 -18.7795 0 -0.00435413
778.78 0.933465 -18.7688 0 0.00575976
778.79 0.914859 -18.7594 0 0.0273922
778.8 0.892011 -18.7501 0 0.018766
778.81 0.896479 -18.7412 0 0.006332
778.82 0.880326 -18.7324 0 -0.0127758
778.83 0.838184 -18.7236 0 0.00740576
778.84 0.851994 -18.7153 0 0.0219596
778.85 0.939704 -18.7064 0 0.0341697
778.86 0.737938 -18.6976 0 -0.0406928
778.87 0.775947 -18.69 0 -0.00340748
778.88 0.864116 -18.6823 0 -0.00482955
778.89 0.848951 -18.6737 0 0.0316862
778.9 0.821734 -18.6652 0 0.0412578
778.91 0.846702 -18.6568 0 -0.0707189
778.92 0.73227 -18.6493 0 -0.00661787
778.93 0.53469 -18.6427 0 0.023026
778.94 0.380208 -18.6378 0 0.024533
778.95 0.459947 -18.6337 0 -0.0415541
778.96 0.472987 -18.6289 0 0.0529392
778.97 0.630571 -18.6233 0 0.00627352
778.98 0.548047 -18.6176 0 0.0212037
778.99 0.516289 -18.6123 0 -0.0201532
779 0.541072 -18.6073 0 -0.0228661
779.01 0.441994 -18.6028 0 -0.0120591
779.02 0.548362 -18.5979 0 0.00285339
779.03 0.640476 -18.5921 0 -0.0324075
779.04 0.439184 -18.5867 0 0.00810729
779.05 0.279723 -18.5829 0 -0.0442748
779.06 0.308516 -18.5804 0 -0.0563523
779.07 0.23702 -18.5778 0 0.0307912
779.08 0.333238 -18.5747 0 0.0118347
779.09 0.340564 -18.5717 0 -0.0313461
779.1 0.197742 -18.5689 0 0.0208194
779.11 0.208846 -18.567 0 0.0564159
779.12 0.451527 -18.5639 0 -0.029952
779.13 0.201727 -18.5605 0 -0.0213451
779.14 0.188193 -18.5582 0 0.00124469
779.15 0.183996 -18.5562 0 -0.0246568
779.16 0.11144 -18.5548 0 -0.0266392
779.17 0.0705741 -18.5541 0 0.000875475
779.18 -0.0785633 -18.5538 0 -0.0402716
779.19 -0.19405 -18.5554 0 0.0154602
779.2 -0.22913 -18.5571 0 -0.0016714
779.21 -0.166889 -18.559 0 -0.0486771
779.22 -0.225007 -18.5612 0 0.00526331
779.23 -0.233543 -18.5638 0 0.00225583
779.24 -0.187546 -18.5657 0 0.0359449
779.25 -0.154708 -18.5672 0 -0.00739578
779.26 -0.14697 -18.569 0 -0.00877792
779.27 -0.19462 -18.5705 0 0.0259715
779.28 -0.087573 -18.572 0 0.0204742
779.29 -0.184979 -18.5733 0 -0.016926
779.3 -0.0467815 -18.5744 0 0.0234321
779.31 -0.149229 -18.575 0 -0.0148963
779.32 -0.255422 -18.5768 0 -0.0126393
779.33 -0.166487 -18.579 0 -0.0692577
779.34 -0.244788 -18.5814 0 0.00787865
779.35 -0.260472 -18.5839 0 0.0443512
779.36 -0.132969 -18.5855 0 -0.000346993
779.37 -0.145972 -18.5869 0 0.0188278
779.38 -0.136201 -18.5883 0 0.0427771
779.39 -0.0578858 -18.5894 0 -0.0257076
779.4 0.129972 -18.5892 0 -0.0191433
779.41 0.0852569 -18.5884 0 0.014551
779.42 0.130315 -18.5873 0 -0.0531947
779.43 0.219624 -18.586 0 0.0812492
779.44 0.25023 -18.5835 0 -0.0142367
779.45 0.245295 -18.5813 0 0.021138
779.46 0.289895 -18.5786 0 -0.0196408
779.47 0.377377 -18.5754 0 -0.00163371
779.48 0.446584 -18.5715 0 0.0300238
779.49 0.321409 -18.5674 0 0.0124862
779.5 0.311978 -18.5642 0 0.0129351
779.51 0.168588 -18.5617 0 -0.00691629
779.52 0.183848 -18.5603 0 -0.04086
779.53 0.0549241 -18.5594 0 -0.0287285
779.54 -0.0857724 -18.5594 0 0.0242218
779.55 -0.103547 -18.5598 0 -0.0815153
779.56 -0.0994592 -18.5615 0 -0.0126698
779.57 0.0367041 -18.5619 0 0.039912
779.58 0.265019 -18.5605 0 0.0138089
779.59 0.186025 -18.5581 0 -0.0221475
779.6 0.104389 -18.5567 0 0.00239289
779.61 0.121142 -18.5557 0 0.0175926
779.62 0.131609 -18.5544 0 -0.0428333
779.63 0.0581145 -18.5538 0 -0.0401378
779.64 -0.0411409 -18.5539 0 -0.0505925
779.65 -0.060548 -18.555 0 -0.0222962
779.66 -0.0267296 -18.5557 0 0.00604777
779.67 -0.046512 -18.5562 0 0.00627522
779.68 -0.0277738 -18.5566 0 -0.0223807
779.69 -0.0406452 -18.5568 0 -0.0493751
779.7 -0.230591 -18.5584 0 0.00581654
779.71 -0.115751 -18.5601 0 -0.0284773
779.72 -0.162204 -18.5614 0 -0.00261394
779.73 -0.207008 -18.5631 0 0.0543335
779.74 -0.245113 -18.5653 0 -0.011225
779.75 -0.250572 -18.5675 0 -0.0588653
779.76 -0.303423 -18.5705 0 -0.0419457
779.77 -0.282965 -18.5732 0 -0.00237519
779.78 -0.241276 -18.5765 0 0.0339046
779.79 -0.199679 -18.5787 0 0.0161616
779.8 -0.198458 -18.5804 0 -0.0161723
779.81 -0.197384 -18.5824 0 -0.0219168
779.82 -0.307052 -18.5846 0 -0.00600204
779.83 -0.200522 -18.5877 0 -0.0202498
779.84 -0.358673 -18.5903 0 -0.00173459
779.85 -0.154953 -18.593 0 -0.00127411
779.86 -0.208129 -18.5946 0 -0.0150091
779.87 -0.233839 -18.5972 0 0.0258709
779.88 -0.269853 -18.5995 0 -0.0140223
779.89 -0.305698 -18.6025 0 0.0281707
779.9 -0.300884 -18.6055 0 -0.0193573
779.91 -0.406534 -18.609 0 0.00275865
779.92 -0.567663 -18.6136 0 0.0439451
779.93 -0.504226 -18.619 0 -0.00588165
779.94 -0.448224 -18.6237 0 -0.00542537
779.95 -0.510455 -18.6282 0 0.0396943
779.96 -0.466425 -18.6326 0 -0.0120458
779.97 -0.52393 -18.6376 0 0.0515764
779.98 -0.554773 -18.6429 0 0.0110053
779.99 -0.507529 -18.6481 0 0.0200731
780 -0.399917 -18.6526 0 0.0389859
780.01 -0.454558 -18.6569 0 0.0207099
780.02 -0.479397 -18.6618 0 0.00504728
780.03 -0.536247 -18.6667 0 -0.00358035
780.04 -0.545023 -18.6719 0 -0.0371311
780.05 -0.587543 -18.6779 0 0.0300272
780.06 -0.420287 -18.683 0 -0.0458648
780.07 -0.351158 -18.687 0 -0.000279527
780.08 -0.383715 -18.6906 0 -0.0115694
780.09 -0.417298 -18.6946 0 -0.0134518
780.1 -0.330011 -18.6984 0 -0.0154351
780.11 -0.32242 -18.7014 0 0.00885768
780.12 -0.409663 -18.7052 0 0.0171823
780.13 -0.276547 -18.7087 0 0.00997946
780.14 -0.468328 -18.7123 0 0.0457335
780.15 -0.357919 -18.7165 0 0.0154958
780.16 -0.408606 -18.7198 0 -0.000587259
780.17 -0.345731 -18.724 0 0.0133006
780.18 -0.305877 -18.7273 0 -0.0228523
780.19 -0.244431 -18.73 0 0.0374049
780.2 -0.117895 -18.7315 0 -0.0606502
780.21 -0.222944 -18.7329 0 0.00441358
780.22 -0.221767 -18.7347 0 -0.00544585
780.23 -0.402401 -18.7375 0 -0.0299007
780.24 -0.397193 -18.7413 0 0.0177462
780.25 -0.417611 -18.7451 0 0.00416909
780.26 -0.564101 -18.7498 0 0.0595373
780.27 -0.561624 -18.7549 0 0.0420705
780.28 -0.594921 -18.7602 0 0.00750943
780.29 -0.55835 -18.7658 0 -0.00361591
780.3 -0.593595 -18.7716 0 -0.0330249
780.31 -0.615843 -18.7777 0 0.0492881
780.32 -0.54214 -18.7833 0 0.00582084
780.33 -0.666958 -18.7892 0 -0.00251045
780.34 -0.45953 -18.7948 0 -0.0471181
780.35 -0.480022 -18.7996 0 -0.0142492
780.36 -0.475598 -18.8042 0 0.00683
780.37 -0.463369 -18.8086 0 0.0299396
780.38 -0.33533 -18.8126 0 -0.0339484
780.39 -0.265248 -18.816 0 -0.0255993
780.4 -0.412673 -18.8198 0 -0.00954826
780.41 -0.522474 -18.8245 0 -0.00803974
780.42 -0.587253 -18.8298 0 -0.0206801
780.43 -0.600015 -18.8357 0 -0.0194904
780.44 -0.514381 -18.8411 0 -0.0188916
780.45 -0.679376 -18.8471 0 -0.0168997
780.46 -0.650349 -18.8538 0 0.0159063
780.47 -0.59398 -18.8602 0 0.0524694
780.48 -0.588858 -18.8654 0 0.00843995
780.49 -0.578736 -18.8707 0 -0.0268952
780.5 -0.526138 -18.8762 0 0.0187303
780.51 -0.499858 -18.8817 0 0.0292944
780.52 -0.489287 -18.8867 0 0.0014333
780.53 -0.394174 -18.8914 0 0.00742458
780.54 -0.410379 -18.8951 0 -0.0298598
780.55 -0.495494 -18.8998 0 -0.045815
780.56 -0.516011 -18.9049 0 -0.0014125
780.57 -0.484065 -18.9102 0 0.061266
780.58 -0.395153 -18.9144 0 0.0142622
780.59 -0.421225 -18.9184 0 -0.0100806
780.6 -0.408872 -18.9225 0 -0.0308545
780.61 -0.596044 -18.9275 0 -0.0166263
780.62 -0.637749 -18.9337 0 -0.00613343
780.63 -0.441796 -18.9394 0 0.02428
780.64 -0.45631 -18.9437 0 -0.0210889
780.65 -0.464425 -18.9486 0 -0.0359193
780.66 -0.571415 -18.954 0 0.0464245
780.67 -0.43328 -18.9587 0 -0.0155401
780.68 -0.506258 -18.9635 0 -0.0244096
780.69 -0.49993 -18.9687 0 -0.0189545
780.7 -0.419963 -18.9733 0 -0.0151713
780.71 -0.438479 -18.9779 0 -0.0426203
780.72 -0.393231 -18.9822 0 -0.02726
780.73 -0.375853 -18.9863 0 0.00739244
780.74 -0.341303 -18.9899 0 0.0393759
780.75 -0.28071 -18.993 0 -0.0107804
780.76 -0.473377 -18.9966 0 -0.00275076
780.77 -0.409572 -19.0014 0 0.00683796
780.78 -0.314861 -19.0055 0 0.00683036
780.79 -0.238078 -19.0084 0 0.0279139
780.8 -0.19732 -19.0106 0 -0.0195919
780.81 -0.299832 -19.013 0 -0.0246608
780.82 -0.378511 -19.0166 0 -0.0502916
780.83 -0.46741 -19.0208 0 -0.00404111
780.84 -0.429113 -19.0251 0 0.0240177
780.85 -0.410147 -19.0289 0 0.00624639
780.86 -0.465217 -19.0333 0 -0.0226976
780.87 -0.417853 -19.0378 0 0.00350621
780.88 -0.355451 -19.0417 0 -0.0155276
780.89 -0.356811 -19.045 0 0.0152519
780.9 -0.296244 -19.0481 0 -0.0435737
780.91 -0.272654 -19.0515 0 0.0336179
780.92 -0.151533 -19.0537 0 -0.0354416
780.93 -0.283385 -19.0556 0 0.00448439
780.94 -0.238057 -19.0582 0 0.0615139
780.95 -0.312391 -19.0606 0 0.00735529
780.96 -0.230479 -19.0633 0 -0.0363513
780.97 -0.185738 -19.0656 0 0.015354
780.98 0.0116972 -19.0665 0 0.0159413
780.99 -0.0112391 -19.0664 0 0.0149115
781 -0.00132486 -19.0666 0 -0.0157924
781.01 0.0338024 -19.0668 0 0.00055555
781.02 0.118748 -19.0659 0 -0.0209478
781.03 0.0268678 -19.065 0 0.052639
781.04 0.0918668 -19.0639 0 -0.0202878
781.05 0.102407 -19.0628 0 -0.00765284
781.06 0.0466042 -19.0623 0 -0.0232592
781.07 -0.0088354 -19.0619 0 0.00198442
781.08 0.0777912 -19.0613 0 0.0432055
781.09 0.20371 -19.0598 0 -0.060399
781.1 0.162466 -19.0585 0 -0.00487071
781.11 0.233354 -19.0564 0 0.0043915
781.12 0.161566 -19.0546 0 -0.0271253
781.13 0.0507581 -19.0536 0 0.00848727
781.14 0.125834 -19.0527 0 -0.0377067
781.15 0.062165 -19.052 0 -0.0278167
781.16 -0.0316266 -19.052 0 0.0385481
781.17 0.220343 -19.0512 0 0.0293824
781.18 0.114584 -19.0492 0 0.0504122
781.19 -0.0110073 -19.0479 0 0.00518507
781.2 0.12789 -19.0474 0 0.017574
781.21 0.183995 -19.046 0 -0.0211865
781.22 0.18092 -19.0442 0 0.0240456
781.23 0.104992 -19.0426 0 0.0169945
781.24 0.312526 -19.0406 0 -0.0124994
781.25 0.346494 -19.0375 0 0.0176046
781.26 0.356714 -19.0341 0 0.0375567
781.27 0.367606 -19.0301 0 0.016474
781.28 0.244531 -19.0269 0 0.0387909
781.29 0.240167 -19.0241 0 0.0229471
781.3 0.295647 -19.0209 0 -0.0349746
781.31 0.177235 -19.0184 0 -0.0241836
781.32 0.304087 -19.0159 0 0.0235654
781.33 0.19172 -19.0134 0 -0.0117461
781.34 0.199403 -19.0112 0 -0.0105568
781.35 0.24701 -19.0087 0 6.95297e-05
781.36 0.228186 -19.0065 0 0.0255268
781.37 0.121815 -19.0046 0 -0.0320518
781.38 0.145584 -19.0036 0 -0.0556582
781.39 0.0946156 -19.0024 0 0.00179969
781.4 0.146705 -19.0011 0 0.0337245
781.41 0.218768 -18.999 0 -0.0127682
781.42 0.369828 -18.9963 0 0.0115543
781.43 0.424635 -18.9919 0 0.0011115
781.44 0.354569 -18.9882 0 0.0053123
781.45 0.307334 -18.9845 0 -0.0504509
781.46 0.310967 -18.9818 0 0.0197259
781.47 0.344405 -18.9782 0 -0.0179395
781.48 0.455903 -18.9745 0 0.00876898
781.49 0.355352 -18.9705 0 0.0268963
781.5 0.498206 -18.966 0 0.0136294
781.51 0.386783 -18.9614 0 -0.0209379
781.52 0.509458 -18.9572 0 -0.0101781
781.53 0.491054 -18.9521 0 0.0258823
781.54 0.599494 -18.9463 0 0.0421673
781.55 0.688349 -18.9397 0 -0.0104543
781.56 0.540284 -18.9334 0 -0.026634
781.57 0.66629 -18.9278 0 0.0110601
781.58 0.834361 -18.9205 0 -0.00450768
781.59 0.885408 -18.9118 0 -0.00566682
781.6 1.02072 -18.9026 0 -0.0140734
781.61 0.985485 -18.8924 0 0.0539008
781.62 0.977371 -18.8823 0 -0.0502936
781.63 0.949733 -18.8727 0 0.00353426
781.64 0.994303 -18.8627 0 0.040746
781.65 1.00574 -18.8524 0 0.016061
781.66 1.01257 -18.8421 0 0.0487741
781.67 1.04651 -18.8317 0 -0.015675
781.68 0.922593 -18.8215 0 0.0437151
781.69 0.912135 -18.8117 0 0.00822597
781.7 0.967073 -18.8023 0 0.0551717
781.71 0.94088 -18.7925 0 0.0196175
781.72 0.705849 -18.7839 0 -0.0240562
781.73 0.610245 -18.7771 0 -0.0151359
781.74 0.742486 -18.7701 0 0.0168657
781.75 0.711076 -18.7628 0 -0.0190504
781.76 0.556346 -18.7568 0 -0.00277877
781.77 0.44819 -18.7515 0 -0.0121567
781.78 0.359127 -18.7475 0 0.0265811
781.79 0.458567 -18.7433 0 -0.0163039
781.8 0.341105 -18.7398 0 0.0201755
781.81 0.104231 -18.7374 0 0.0122276
781.82 0.209377 -18.7361 0 0.0337816
781.83 0.162502 -18.7338 0 0.0438773
781.84 0.255061 -18.7317 0 0.0242138
781.85 0.333016 -18.7289 0 0.0104971
781.86 0.400346 -18.7252 0 0.0463287
781.87 0.423585 -18.7211 0 -0.00131078
781.88 0.529335 -18.7165 0 -0.0259155
781.89 0.501757 -18.7117 0 -0.0285361
781.9 0.470393 -18.7069 0 -0.0085651
781.91 0.614748 -18.7016 0 -0.0432726
781.92 0.374588 -18.6966 0 -0.00429747
781.93 0.346616 -18.6932 0 -0.0282224
781.94 0.34877 -18.6903 0 0.023912
781.95 0.308217 -18.6867 0 0.0433028
781.96 0.322459 -18.6837 0 0.0170984
781.97 0.284216 -18.6803 0 0.0521323
781.98 0.37752 -18.6767 0 0.0306269
781.99 0.426153 -18.6727 0 0.0317088
782 0.409028 -18.6683 0 0.0661302
782.01 0.494535 -18.6638 0 -0.0406387
782.02 0.624974 -18.6589 0 0.0175378
782.03 0.624925 -18.6528 0 -0.00259414
782.04 0.630816 -18.6466 0 0.00625743
782.05 0.607739 -18.6399 0 0.0036102
782.06 0.595732 -18.6339 0 -0.00626244
782.07 0.560316 -18.6278 0 -0.0128023
782.08 0.439885 -18.6224 0 0.0299959
782.09 0.441378 -18.6178 0 -0.0459359
782.1 0.419595 -18.6136 0 -0.00253285
782.11 0.510573 -18.6092 0 -0.011522
782.12 0.468493 -18.6038 0 0.0129255
782.13 0.375645 -18.5996 0 0.025545
782.14 0.369188 -18.5957 0 -0.0328751
782.15 0.29366 -18.5926 0 0.0171144
782.16 0.327301 -18.5896 0 -0.0300424
782.17 0.203497 -18.5871 0 0.0252252
782.18 0.212899 -18.5848 0 0.0327018
782.19 0.3282 -18.582 0 0.0399656
782.2 0.346532 -18.5786 0 -0.0303113
782.21 0.42363 -18.575 0 0.0030763
782.22 0.576546 -18.5702 0 -0.0192425
782.23 0.512964 -18.565 0 -0.0163104
782.24 0.474221 -18.5602 0 -0.00528763
782.25 0.519493 -18.5555 0 -0.0241253
782.26 0.317428 -18.5511 0 0.00521037
782.27 0.394219 -18.5472 0 -0.0141173
782.28 0.342632 -18.5434 0 0.00313333
782.29 0.357378 -18.54 0 0.0381403
782.3 0.40239 -18.5362 0 -0.0340868
782.31 0.366896 -18.5325 0 -0.0318361
782.32 0.382126 -18.529 0 -0.0234032
782.33 0.268674 -18.5258 0 0.0376891
782.34 0.422447 -18.5222 0 0.0218531
782.35 0.574822 -18.5176 0 -0.0109371
782.36 0.742574 -18.5112 0 -0.0178045
782.37 0.620672 -18.5042 0 -0.0375658
782.38 0.486 -18.499 0 -0.0382122
782.39 0.365645 -18.4951 0 -0.0245234
782.4 0.418041 -18.4915 0 -0.00860989
782.41 0.34569 -18.4875 0 0.000373608
782.42 0.248336 -18.4841 0 0.00806779
782.43 0.3473 -18.4812 0 0.00823712
782.44 0.392057 -18.4773 0 0.0381762
782.45 0.321369 -18.4732 0 -0.0125054
782.46 0.374348 -18.4701 0 0.0394373
782.47 0.372377 -18.4663 0 -0.0651936
782.48 0.215321 -18.464 0 0.00361104
782.49 0.414269 -18.4607 0 0.0276779
782.5 0.417393 -18.4565 0 -0.0280957
782.51 0.434321 -18.4527 0 -0.0528243
782.52 0.403315 -18.4488 0 0.0157773
782.53 0.44302 -18.4443 0 0.0297026
782.54 0.325217 -18.4402 0 -0.00665514
782.55 0.217956 -18.4374 0 0.0435183
782.56 0.242371 -18.4348 0 0.00763662
782.57 0.214122 -18.4326 0 -0.0143624
782.58 0.143688 -18.4308 0 -0.0445328
782.59 0.115706 -18.4297 0 0.01066
782.6 0.217229 -18.4279 0 -0.0173868
782.61 0.17613 -18.4258 0 -0.0250735
782.62 0.192533 -18.4242 0 -0.00879904
782.63 0.149485 -18.4223 0 0.0527011
782.64 0.323406 -18.4197 0 0.00141732
782.65 0.325946 -18.4165 0 0.00465769
782.66 0.301959 -18.413 0 -0.00593423
782.67 0.426269 -18.4089 0 0.0190999
782.68 0.330065 -18.4051 0 -0.0127107
782.69 0.345868 -18.402 0 -0.0387159
782.7 0.247491 -18.3992 0 -0.0241291
782.71 0.372008 -18.3963 0 -0.0430675
782.72 0.433503 -18.3927 0 0.0167792
782.73 0.289519 -18.3885 0 -0.0595433
782.74 0.236459 -18.3861 0 -0.00695178
782.75 0.164494 -18.384 0 -0.0177995
782.76 0.107922 -18.3828 0 -0.0381036
782.77 0.121637 -18.3818 0 -0.00291859
782.78 0.170086 -18.3806 0 0.0330596
782.79 0.121821 -18.3786 0 -0.00914867
782.8 0.16894 -18.3776 0 -0.00848477
782.81 0.0150148 -18.3766 0 -0.0196052
782.82 -0.0795963 -18.3771 0 -0.00706647
782.83 0.120408 -18.3771 0 -0.00459115
782.84 0.303788 -18.3756 0 -0.00583604
782.85 0.328977 -18.3725 0 0.00267405
782.86 0.224532 -18.3701 0 0.0230468
782.87 0.173921 -18.3678 0 0.03473
782.88 0.176939 -18.3658 0 0.0729708
782.89 0.307859 -18.3627 0 -0.0223263
782.9 0.296756 -18.3597 0 -0.0158593
782.91 0.337693 -18.3569 0 0.00912858
782.92 0.320168 -18.3534 0 0.0402159
782.93 0.316036 -18.3494 0 0.00909048
782.94 0.188892 -18.3467 0 -0.0801895
782.95 0.0708441 -18.3456 0 0.0116185
782.96 0.232466 -18.344 0 -0.014093
782.97 0.0845654 -18.3423 0 0.0127698
782.98 -0.00784626 -18.3419 0 -0.00975397
782.99 -0.195793 -18.3426 0 0.0374262
783 -0.092803 -18.344 0 -0.0310432
783.01 -0.162656 -18.345 0 0.0155126
783.02 -0.0682399 -18.3463 0 0.0288946
783.03 -0.0900886 -18.3472 0 0.000975652
783.04 -0.123875 -18.3482 0 0.0126199
783.05 -0.208936 -18.3497 0 -0.0396358
783.06 -0.356419 -18.352 0 0.0129008
783.07 -0.319648 -18.3552 0 0.0200251
783.08 -0.391472 -18.3585 0 -0.0503185
783.09 -0.372613 -18.3624 0 0.0172601
783.1 -0.415137 -18.3663 0 0.0385115
783.11 -0.404778 -18.3705 0 -0.0500258
783.12 -0.469113 -18.3751 0 -0.00417615
783.13 -0.445635 -18.3801 0 -0.000358604
