#t x v
2.400000 -1.32276 0.376135
2.410000 -1.32141 0.013736
2.420000 -1.32111 0.0448747
2.430000 -1.32099 -0.0158842
2.440000 -1.31997 0.170721
2.450000 -1.31793 0.228637
2.460000 -1.31737 -0.00522677
2.470000 -1.3186 -0.204349
2.480000 -1.31791 0.205798
2.490000 -1.31588 0.179389
2.500000 -1.31449 0.130198
2.510000 -1.31332 0.116456
2.520000 -1.31192 0.1521
2.530000 -1.3105 0.144661
2.540000 -1.31232 -0.352942
2.550000 -1.31545 -0.303039
2.560000 -1.31976 -0.47103
2.570000 -1.32629 -0.747922
2.580000 -1.33332 -0.666415
2.590000 -1.34142 -0.875207
2.600000 -1.35015 -0.872993
2.610000 -1.35916 -0.909086
2.620000 -1.36775 -0.822268
2.630000 -1.37375 -0.495699
2.640000 -1.37886 -0.528812
2.650000 -1.38436 -0.53774
2.660000 -1.39047 -0.631383
2.670000 -1.39625 -0.531743
2.680000 -1.40209 -0.582964
2.690000 -1.40653 -0.357826
2.700000 -1.40799 -0.0357936
2.710000 -1.40987 -0.249885
2.720000 -1.41237 -0.256738
2.730000 -1.41481 -0.211872
2.740000 -1.41705 -0.235475
2.750000 -1.41878 -0.135901
2.760000 -1.42193 -0.418982
2.770000 -1.42439 -0.153687
2.780000 -1.42573 -0.125666
2.790000 -1.4273 -0.175637
2.800000 -1.42912 -0.183323
2.810000 -1.43117 -0.206254
2.820000 -1.43396 -0.309991
2.830000 -1.43802 -0.428247
2.840000 -1.44282 -0.511351
2.850000 -1.44889 -0.654789
2.860000 -1.45749 -0.974018
2.870000 -1.46941 -1.30013
2.880000 -1.48299 -1.37346
2.890000 -1.49609 -1.29884
2.900000 -1.50797 -1.13616
2.910000 -1.51967 -1.21989
2.920000 -1.53444 -1.6019
2.930000 -1.54934 -1.42811
2.940000 -1.56435 -1.52806
2.950000 -1.58067 -1.69161
2.960000 -1.59823 -1.77133
2.970000 -1.61684 -1.88076
2.980000 -1.63513 -1.78689
2.990000 -1.65363 -1.87623
3.000000 -1.67306 -1.95657
3.010000 -1.69218 -1.89548
3.020000 -1.70914 -1.56952
3.030000 -1.72445 -1.49488
3.040000 -1.7393 -1.46795
3.050000 -1.75083 -1.01818
3.060000 -1.76096 -0.996122
3.070000 -1.76959 -0.773316
3.080000 -1.77834 -0.923231
3.090000 -1.78638 -0.743743
3.100000 -1.7947 -0.861333
3.110000 -1.80388 -0.936925
3.120000 -1.81258 -0.832002
3.130000 -1.82016 -0.728834
3.140000 -1.82795 -0.811015
3.150000 -1.83691 -0.938173
3.160000 -1.84596 -0.880099
3.170000 -1.85395 -0.738055
3.180000 -1.86222 -0.857452
3.190000 -1.87148 -0.963022
3.200000 -1.88123 -0.969018
3.210000 -1.89118 -0.996834
3.220000 -1.90429 -1.46522
3.230000 -1.91834 -1.35743
3.240000 -1.93238 -1.42533
3.250000 -1.94674 -1.42659
3.260000 -1.962 -1.58006
3.270000 -1.97768 -1.54662
3.280000 -1.99461 -1.76081
3.290000 -2.01498 -2.1746
3.300000 -2.03632 -2.10129
3.310000 -2.05648 -1.97366
3.320000 -2.07634 -1.98427
3.330000 -2.09653 -2.02784
3.340000 -2.11655 -1.96663
3.350000 -2.13476 -1.73862
3.360000 -2.15104 -1.55868
3.370000 -2.16828 -1.79475
3.380000 -2.1861 -1.75632
3.390000 -2.20384 -1.77439
3.400000 -2.22209 -1.85272
3.410000 -2.24026 -1.77394
3.420000 -2.25848 -1.82848
3.430000 -2.27597 -1.71902
3.440000 -2.29416 -1.84525
3.450000 -2.31447 -2.12788
3.460000 -2.3371 -2.31734
3.470000 -2.36068 -2.38146
3.480000 -2.38419 -2.32233
3.490000 -2.40661 -2.19542
3.500000 -2.42937 -2.30377
3.510000 -2.45109 -2.08672
3.520000 -2.47266 -2.17295
3.530000 -2.49623 -2.45122
3.540000 -2.51833 -2.07942
3.550000 -2.53896 -2.06519
3.560000 -2.56082 -2.23162
3.570000 -2.58179 -2.01234
3.580000 -2.60114 -1.88049
3.590000 -2.62114 -2.03419
3.600000 -2.64342 -2.30414
3.610000 -2.66462 -2.01507
3.620000 -2.68376 -1.84926
3.630000 -2.70244 -1.8533
3.640000 -2.72065 -1.78856
3.650000 -2.73823 -1.73475
3.660000 -2.75613 -1.81892
3.670000 -2.77612 -2.09365
3.680000 -2.79653 -1.9946
3.690000 -2.81613 -1.93825
3.700000 -2.83675 -2.11752
3.710000 -2.85914 -2.27801
3.720000 -2.88197 -2.26105
3.730000 -2.90388 -2.12784
